date,label,avg.temp_A,avg.temp_B,avg.temp_C,avg.temp_D,avg.temp_E,avg.wind.speed_A,avg.wind.speed_B,avg.wind.speed_C,avg.wind.speed_D,avg.wind.speed_E,max.inst.wind.speed_A,max.inst.wind.speed_B,max.inst.wind.speed_C,max.inst.wind.speed_D,max.inst.wind.speed_E,max.inst.wind.speed.dir_A,max.inst.wind.speed.dir_B,max.inst.wind.speed.dir_C,max.inst.wind.speed.dir_D,max.inst.wind.speed.dir_E,max.temp_A,max.temp_B,max.temp_C,max.temp_D,max.temp_E,max.wind.speed_A,max.wind.speed_B,max.wind.speed_C,max.wind.speed_D,max.wind.speed_E,max.wind.speed.dir_A,max.wind.speed.dir_B,max.wind.speed.dir_C,max.wind.speed.dir_D,max.wind.speed.dir_E,min.atmos.pressure_A,min.atmos.pressure_B,min.atmos.pressure_C,min.atmos.pressure_D,min.atmos.pressure_E,min.temp_A,min.temp_B,min.temp_C,min.temp_D,min.temp_E,precipitation_A,precipitation_B,precipitation_C,precipitation_D,precipitation_E
c91a4454,2,27.3,26.6,25.9,26.8,22.9,2.0,1.9,0.8,1.0,0.6,9.5,10.7,5.3,5.7,4.8,7,2,0,6,6,34.1,33.0,32.3,34.4,29.8,6.1,6.7,2.0,3.3,2.0,7,2,6,6,3,1005.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,22.7,22.3,21.8,22.9,19.0,2.5,3.0,0.0,4.5,2.5
c975f4de,1,1.6,0.1,-0.6,1.1,-2.5,4.4,2.5,1.0,1.2,2.4,15.6,10.8,11.1,7.6,14.2,6,7,6,4,3,5.1,4.9,3.0,6.2,-0.9,8.5,5.8,2.5,4.4,4.4,6,3,6,6,3,1012.0,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-0.9,-3.1,-3.3,-2.6,-4.6,0.0,0.0,3.0,0.0,1.5
c9d4fe7c,1,10.0,8.9,8.5,10.8,6.4,1.5,1.7,1.1,0.9,0.7,7.9,11.1,5.6,5.5,5.5,6,5,6,6,1,18.7,18.4,17.5,18.4,15.3,5.2,5.6,2.3,3.4,2.1,6,4,6,6,3,1022.6,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,3.1,1.7,3.0,7.0,-0.2,0.0,0.0,0.0,0.0,0.0
ca8eed0a,2,19.6,18.8,17.8,19.9,14.9,2.5,2.3,1.2,1.3,0.9,11.7,10.9,6.5,7.1,6.7,3,4,6,6,6,25.6,26.2,24.9,27.3,22.4,7.1,6.3,2.4,3.5,2.5,3,5,6,6,3,1008.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,13.1,11.2,11.2,13.2,8.4,0.0,0.0,0.0,0.0,0.0
cae43418,2,6.0,3.9,2.6,5.3,1.8,3.6,2.7,0.9,1.2,1.8,16.4,16.5,6.8,7.9,10.5,7,3,6,2,7,11.8,11.6,9.5,14.1,7.6,9.8,8.5,2.1,4.3,4.2,7,3,6,2,3,1011.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,1.1,-3.0,-1.4,0.1,-3.4,0.5,0.0,0.0,0.0,0.5
cbcb6911,1,26.0,25.1,22.8,26.4,21.9,2.6,1.5,0.6,1.3,0.7,12.7,11.5,6.1,7.9,6.2,3,1,6,6,6,32.8,32.6,29.9,33.5,28.5,8.4,6.3,2.4,4.0,2.5,7,2,6,6,4,1004.0,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,21.1,20.1,20.1,21.5,18.5,13.0,23.0,24.0,7.0,8.0
cbde7ac2,2,3.8,3.1,1.0,3.8,0.3,4.4,2.3,0.6,1.1,1.1,13.9,10.0,6.0,8.0,11.2,7,3,7,2,1,8.5,9.0,5.1,10.6,4.7,10.3,5.8,2.6,4.6,3.8,6,6,6,2,7,1020.5,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-1.0,-0.6,-1.6,-0.7,-3.6,0.0,0.0,0.0,0.0,0.0
cbea592f,2,6.9,5.3,1.1,4.6,1.4,5.1,4.1,0.9,1.3,1.1,14.6,16.9,6.2,9.9,7.7,6,4,6,6,3,12.9,14.0,9.2,15.6,9.8,9.4,9.1,3.2,5.6,3.0,6,5,6,6,3,1008.7,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,0.6,-4.9,-5.3,-4.3,-6.9,0.0,0.0,0.0,0.0,0.0
cc3dba2a,0,22.5,21.4,21.1,21.6,19.5,2.1,1.7,0.4,0.9,0.7,7.1,8.9,6.6,3.8,7.8,7,6,6,2,1,26.0,24.6,24.6,24.9,23.0,5.1,5.0,1.8,2.3,3.1,7,6,2,2,1,1013.0,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,19.5,19.1,18.7,18.7,16.3,12.5,22.0,48.5,12.0,14.0
cc4d1528,2,4.1,2.6,4.5,5.5,1.6,1.1,3.4,1.0,0.8,0.4,4.0,8.8,5.3,3.8,3.4,0,2,1,6,4,8.6,6.2,10.1,10.7,8.0,2.4,5.0,2.0,2.6,1.6,0,1,6,6,4,1025.3,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,1.1,0.3,0.1,2.8,-2.5,0.0,0.0,0.0,0.0,0.0
cc92ae95,1,27.1,26.1,26.4,26.5,23.4,1.9,1.1,1.0,1.5,0.5,9.7,12.4,5.6,9.0,6.5,4,5,7,3,6,35.2,35.5,33.9,35.9,31.0,5.3,6.4,2.2,4.3,2.5,6,0,6,6,3,1006.7,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,21.7,20.4,22.4,21.7,18.2,0.0,0.0,0.0,47.0,0.0
ccec92d0,1,20.8,19.9,19.1,21.2,16.4,2.5,1.8,1.2,2.0,1.1,12.6,10.5,7.7,8.5,7.1,6,2,6,6,6,29.1,28.0,27.1,29.7,24.5,6.3,6.9,3.3,4.4,3.3,4,2,6,6,6,1003.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,13.5,13.5,13.6,14.1,10.3,0.0,0.0,0.0,0.0,0.0
ccfd0ff3,2,18.9,17.7,16.4,17.9,15.4,3.2,3.2,0.5,0.8,0.7,11.2,13.4,5.2,3.4,7.1,6,4,6,2,1,22.1,20.5,18.6,21.0,19.5,7.3,7.3,1.7,1.8,2.9,6,6,6,2,1,1008.0,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,15.6,13.5,13.7,14.9,10.5,2.0,7.5,9.5,1.0,3.0
cd054c1b,2,15.5,14.4,13.7,15.1,12.1,3.0,2.4,1.1,1.1,1.0,13.0,13.5,8.2,8.0,8.2,3,4,6,6,3,23.0,23.6,21.7,25.3,20.5,8.4,7.6,3.0,3.7,3.6,7,4,6,6,3,1000.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,10.7,8.3,8.4,9.0,5.4,9.5,9.5,10.5,8.5,7.5
cd231003,2,14.1,12.5,13.2,15.1,9.3,4.4,4.5,1.1,1.5,1.2,17.0,12.5,7.1,9.2,6.1,2,2,3,6,4,20.2,18.5,22.5,23.8,18.0,9.3,7.4,2.2,4.6,2.8,2,2,0,6,4,1011.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,9.0,6.3,6.3,9.6,3.0,0.0,0.0,0.0,0.5,0.0
cddd8e97,1,2.8,2.5,2.9,3.1,0.9,1.2,1.3,1.1,0.5,0.5,8.5,6.5,6.1,3.3,4.6,2,1,1,2,3,6.1,6.9,7.3,7.0,4.7,4.2,4.0,2.0,1.9,2.1,2,1,2,2,7,1013.3,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,0.7,-1.0,0.3,0.2,-1.8,11.5,10.5,11.5,20.5,17.0
ce8201a3,2,21.0,20.8,19.4,20.8,17.0,1.8,2.0,1.4,1.5,1.0,9.3,9.1,8.2,8.5,6.6,6,4,3,6,4,32.4,31.7,30.4,33.6,28.9,6.1,5.0,2.7,4.7,2.5,6,4,6,6,6,1011.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,10.7,10.1,10.1,9.5,6.3,0.0,0.0,0.0,0.0,0.0
ce8327e5,2,4.4,3.0,3.7,4.2,2.8,1.4,0.8,1.0,0.6,1.0,7.0,5.0,6.0,2.9,6.2,7,3,1,2,7,14.0,12.4,13.1,14.1,13.8,5.4,2.9,2.0,1.6,3.0,7,0,6,2,3,1014.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-0.8,-3.6,-0.8,-1.5,-3.1,0.0,0.0,0.0,0.0,0.0
cf75bf89,2,25.8,25.7,24.2,25.0,21.3,2.3,2.4,1.1,1.7,0.8,10.0,9.6,7.1,7.7,6.9,5,6,6,6,1,33.5,33.1,30.8,33.5,29.6,6.6,5.8,2.9,4.4,2.3,6,6,6,6,6,1012.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,20.3,18.8,18.3,17.5,14.2,0.0,0.0,0.0,0.0,0.0
d00b81c2,2,-0.2,-0.5,-2.0,0.6,-4.2,5.2,5.1,1.1,2.0,1.7,18.6,18.6,11.2,13.2,13.9,7,6,5,4,1,4.1,3.0,1.4,4.5,-1.5,12.6,10.5,3.4,6.3,5.3,6,6,6,6,3,1003.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-4.1,-5.2,-5.8,-2.5,-8.0,0.5,0.0,3.0,0.0,2.0
d038d551,1,20.7,20.2,16.9,20.1,15.1,2.4,2.5,0.8,1.3,0.8,9.3,11.3,6.0,6.3,8.1,4,5,6,6,4,28.4,27.0,23.6,29.1,23.7,6.1,6.0,2.3,3.8,3.1,4,4,6,6,6,1000.3,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,16.1,15.2,12.8,14.7,9.7,0.0,0.5,0.0,0.0,0.0
d1e4f014,2,8.7,8.2,6.9,8.8,4.8,3.1,2.0,1.4,1.3,1.1,12.9,9.9,7.7,7.6,7.8,3,6,6,6,6,17.5,17.7,15.8,19.2,14.1,9.4,5.8,3.4,4.6,4.1,7,4,6,6,4,1008.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,0.6,0.3,-0.5,0.2,-3.0,0.0,0.0,0.0,0.0,0.0
d23b1e18,2,20.3,19.5,18.5,20.4,15.1,3.2,2.7,0.9,2.0,0.8,11.8,13.0,6.7,8.2,6.4,4,4,6,6,4,26.9,26.1,24.4,26.8,23.3,7.5,7.1,2.9,4.9,2.5,4,4,6,6,6,1008.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,15.7,13.9,14.5,16.1,9.6,0.0,0.0,0.0,0.0,0.0
d27a88b3,2,8.7,7.1,6.9,9.3,5.5,1.7,2.5,1.1,1.1,0.6,6.4,9.3,6.3,7.7,5.9,4,1,6,6,6,15.6,13.1,15.1,16.3,13.0,4.0,5.6,3.0,4.6,3.1,6,2,6,6,6,1011.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,2.2,1.4,1.0,5.6,-0.3,0.0,0.0,0.0,0.0,0.0
d28b79ff,2,14.2,13.7,12.4,14.9,9.8,2.6,2.3,1.1,1.9,1.3,10.3,11.0,7.0,7.6,8.0,6,4,7,6,6,21.7,22.7,18.8,22.0,17.5,6.3,6.2,2.8,4.6,4.0,4,6,6,6,6,1014.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,7.6,4.6,7.5,9.1,2.7,0.0,0.0,0.0,0.0,0.0
d2e49b06,1,22.6,22.7,20.6,22.6,18.1,2.4,2.3,1.1,1.9,0.8,9.5,10.0,7.0,8.9,6.0,4,6,6,6,4,30.5,30.6,28.2,30.2,26.5,6.2,5.2,2.8,4.8,3.0,4,6,6,6,4,1015.2,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,15.9,14.9,13.4,16.1,10.6,0.0,0.0,0.0,0.0,0.0
d364229a,2,4.4,3.1,1.9,4.5,-0.1,2.8,3.5,1.0,1.5,1.7,13.1,12.9,6.3,8.1,11.7,7,1,0,6,3,10.5,8.1,7.6,10.7,4.8,8.6,8.0,2.0,4.4,4.4,3,2,1,2,3,1016.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-1.1,-2.1,-2.6,-1.8,-5.3,0.0,0.0,0.0,0.0,0.0
d36fc801,0,20.7,19.7,19.5,21.1,18.1,1.5,1.0,0.4,0.7,0.3,6.0,6.7,2.9,3.3,3.3,6,4,0,2,4,22.5,21.2,21.0,22.5,20.7,4.4,3.5,1.3,2.1,1.3,6,5,0,2,4,1007.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,19.3,18.9,18.0,19.6,16.6,16.5,21.0,17.0,22.5,20.0
d3f49ccb,1,19.1,18.3,16.9,19.2,15.7,1.9,1.7,0.7,1.3,0.5,10.5,8.6,4.7,7.4,5.8,3,4,6,2,4,24.2,23.4,22.5,25.1,21.0,7.5,4.5,1.9,4.6,2.4,3,4,1,0,6,1005.8,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,15.3,14.8,14.0,15.1,12.6,0.5,1.0,4.5,0.5,2.0
d3f4dbe6,2,13.0,12.1,10.2,13.0,8.7,3.7,2.0,0.8,1.1,1.1,15.4,10.5,7.6,7.2,8.5,7,6,6,6,1,18.6,18.4,15.0,20.0,14.4,10.8,6.9,2.6,4.4,3.8,7,6,6,6,7,1005.2,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,8.0,7.1,5.3,8.7,2.7,1.5,2.0,3.0,4.0,6.0
d486a259,2,6.2,4.5,5.8,6.9,2.6,1.9,1.9,1.2,1.1,0.5,10.9,9.9,6.9,6.6,4.3,2,2,6,6,3,11.8,9.7,13.0,13.8,8.7,6.7,6.3,3.1,4.4,1.9,2,2,6,6,3,1012.2,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,2.9,1.4,1.3,3.2,-1.4,0.0,0.0,0.0,1.0,0.5
d492f1a1,1,3.5,3.8,4.5,3.3,0.7,1.1,1.8,0.9,0.6,0.3,3.9,8.7,5.8,3.1,2.9,5,2,6,4,5,7.7,8.6,10.7,7.7,5.7,3.1,5.3,2.8,2.1,1.7,7,2,6,6,5,1022.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-0.5,1.3,1.5,0.3,-1.3,0.5,0.0,1.0,3.5,2.5
d4fd36c0,1,20.6,20.3,18.5,20.9,16.1,2.5,1.7,0.9,1.2,0.7,11.8,9.7,5.7,6.9,5.7,6,4,6,6,6,28.3,28.3,26.9,30.0,24.4,8.5,5.3,2.3,3.7,2.0,6,6,6,6,6,1014.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,13.7,14.3,13.9,14.6,9.5,0.0,0.0,0.0,0.0,0.0
d5c32077,1,15.8,14.8,13.9,15.7,12.3,2.7,1.5,0.7,1.0,0.5,9.3,7.7,6.5,5.4,6.4,7,5,7,6,4,18.0,17.7,16.6,18.8,14.9,6.0,4.1,2.6,3.0,2.1,7,5,6,6,5,1008.5,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,13.6,12.9,12.4,13.6,10.1,6.0,6.5,12.0,6.5,21.5
d610e6fd,2,27.0,25.4,24.2,26.7,22.8,2.3,1.5,0.9,1.4,0.7,12.9,10.7,5.3,8.5,6.2,3,2,6,0,4,34.2,32.6,31.4,34.8,29.2,8.0,6.8,2.1,4.2,2.5,3,1,6,2,4,1008.0,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,23.7,21.0,20.9,22.0,17.5,1.0,27.5,15.0,1.0,2.0
d66dbde8,2,26.6,25.3,23.3,26.7,22.1,2.9,1.5,0.7,1.2,0.8,12.2,6.9,4.8,8.1,6.6,7,6,6,2,6,32.8,30.7,27.8,34.0,28.4,8.6,4.7,1.5,4.0,2.7,7,6,2,2,6,1007.7,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,22.4,21.1,20.5,21.9,17.4,0.0,0.0,2.5,0.0,0.0
d67d1b4f,1,22.2,21.8,20.5,21.7,18.2,1.6,1.3,0.7,1.1,0.3,6.9,6.5,4.3,4.5,3.6,6,4,6,6,6,27.7,27.5,26.9,27.4,23.1,5.3,3.8,1.9,2.9,1.2,6,6,7,6,4,1005.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,19.3,18.2,18.1,18.4,15.0,0.0,0.0,1.5,0.0,1.0
d685bccd,2,4.6,3.5,2.7,5.1,1.3,1.4,1.4,0.6,0.8,0.8,6.3,6.6,4.3,3.6,6.0,3,0,6,5,5,9.7,10.2,7.3,11.9,7.3,4.4,4.6,1.7,2.1,2.5,1,0,0,6,5,1017.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,0.1,-2.0,0.0,0.5,-2.4,2.5,1.5,5.0,1.5,4.5
d6c86408,2,27.5,27.1,25.8,27.6,23.8,1.9,1.7,1.0,1.7,0.5,7.7,7.9,6.1,7.0,5.5,6,4,6,6,4,34.3,33.7,32.5,34.7,30.3,5.3,4.0,2.3,4.4,2.1,6,6,6,6,6,1007.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,23.0,22.0,21.3,22.0,20.1,0.0,0.0,0.0,0.0,0.0
d784836e,2,-0.8,-1.0,-2.4,0.5,-4.7,3.3,4.2,0.6,1.4,1.6,11.0,12.4,6.1,9.7,10.3,6,5,6,5,7,2.5,3.8,-0.4,5.4,-1.6,6.5,7.6,2.3,5.3,3.7,4,6,6,0,3,1015.3,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-3.4,-4.5,-3.4,-2.8,-9.8,1.0,0.0,10.5,0.0,2.0
d80d2c3d,2,22.3,21.8,21.1,22.2,19.2,1.1,0.7,0.9,0.9,0.3,3.9,4.5,4.6,3.4,2.7,3,4,2,6,3,24.8,24.6,24.1,25.2,22.2,2.6,2.3,1.5,2.1,1.3,3,5,2,2,3,1014.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,20.6,20.1,19.7,19.9,16.4,1.0,2.5,1.0,1.0,1.5
d87f3cc5,2,18.8,18.9,17.4,18.1,14.3,2.1,2.0,0.8,1.0,0.7,7.1,9.2,6.3,4.7,4.1,6,6,6,6,6,24.0,23.8,24.6,23.2,20.2,4.8,5.4,2.8,2.5,2.2,4,6,6,6,4,1011.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,16.3,16.5,14.8,15.0,11.6,1.0,0.0,0.0,4.5,3.5
d9f6669e,2,18.0,17.6,15.8,18.4,13.0,2.7,2.4,1.4,1.7,1.0,12.6,10.2,6.3,6.8,8.9,3,4,7,6,4,26.5,25.4,24.7,26.0,22.0,8.6,5.1,2.9,4.1,3.7,3,4,6,6,4,1000.7,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,12.1,12.3,9.8,11.9,6.3,0.0,0.0,0.0,0.0,0.0
da961dff,2,7.6,6.5,4.8,7.4,3.4,4.9,2.3,0.6,1.3,1.5,14.5,9.2,6.0,9.5,9.9,6,4,6,2,1,11.5,12.7,9.0,13.4,7.7,9.4,6.0,2.5,5.6,3.5,7,6,6,0,3,1016.3,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,2.4,0.6,1.8,2.5,-1.8,0.0,0.0,0.0,0.0,0.0
daaa2eed,2,8.3,7.5,7.0,8.2,5.2,3.6,2.3,0.8,0.8,0.8,14.0,10.8,5.1,5.0,9.8,7,1,6,6,7,13.3,13.5,11.0,15.4,9.7,10.1,5.9,1.6,2.9,2.7,7,1,1,6,3,1001.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,5.6,3.7,5.0,4.3,2.2,0.5,1.0,1.5,0.5,0.5
dab39d12,2,11.9,12.9,12.2,12.6,10.3,1.1,1.3,1.2,0.8,0.7,4.1,6.2,7.1,4.2,4.7,6,5,2,6,6,19.0,19.4,18.7,18.4,18.2,2.7,3.9,2.5,2.7,1.7,3,5,2,6,4,1014.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,6.6,7.0,8.4,8.2,4.5,0.0,0.0,0.0,0.0,0.0
db40b30a,2,1.7,1.5,-0.3,1.7,-2.1,2.7,3.4,0.7,1.2,1.7,18.8,13.9,10.2,11.1,12.7,7,4,6,0,1,5.3,7.9,5.2,8.2,2.2,10.5,8.2,2.9,4.6,4.9,7,4,6,0,3,1013.5,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-1.9,-2.7,-4.0,-2.9,-6.2,0.0,0.0,0.0,0.0,0.0
dbc705b1,1,21.5,20.9,19.7,21.8,16.9,2.8,2.5,0.9,1.6,0.7,9.4,11.4,5.8,8.0,6.0,3,4,6,6,6,27.0,26.6,25.4,28.7,24.7,6.9,6.2,2.5,5.2,2.3,3,4,6,6,4,1012.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,17.1,16.6,15.7,16.6,11.1,0.0,0.0,0.0,0.0,0.0
dbfaf910,2,13.8,12.3,10.7,12.9,8.6,5.3,2.7,1.3,1.5,1.9,15.2,13.6,8.3,9.2,10.7,7,3,6,6,3,20.0,19.0,18.9,21.8,15.4,9.4,7.9,3.3,4.8,4.2,6,3,6,6,3,1004.2,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,9.0,5.2,4.7,6.2,2.2,0.0,0.0,0.0,0.0,0.0
dc369c31,1,25.9,24.0,23.0,24.5,21.4,3.1,2.6,0.7,1.3,0.7,10.2,10.5,5.1,6.0,7.4,6,5,1,6,3,32.0,30.4,29.5,32.7,27.3,6.9,6.2,2.2,3.5,2.2,6,6,6,6,3,1006.7,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,21.9,20.0,20.3,20.1,17.1,0.5,5.5,6.0,2.5,2.5
dc73e9b4,1,17.3,16.9,16.9,17.4,14.8,2.1,2.2,0.4,0.7,0.4,9.7,13.0,3.5,6.1,4.2,3,4,2,7,5,18.5,18.3,18.6,19.6,16.7,5.9,7.7,1.2,2.5,1.5,3,5,2,3,5,999.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,16.2,15.4,15.7,15.5,13.3,26.5,8.0,37.0,28.5,52.0
dcc6bfa3,2,19.1,19.2,17.8,19.4,15.2,2.2,2.0,0.8,1.6,0.4,8.4,9.9,5.0,6.8,3.5,6,4,6,6,4,24.8,25.2,22.9,25.0,19.8,6.2,5.3,2.2,4.1,1.6,6,4,6,6,4,1007.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,14.1,14.2,13.9,13.9,10.5,0.0,0.0,0.0,0.5,1.5
ddb52f49,1,27.3,25.4,24.8,26.2,22.5,2.9,1.7,0.7,1.2,0.6,9.6,7.1,6.0,6.0,5.6,6,6,7,6,4,33.9,31.5,31.4,34.1,29.2,6.8,4.1,2.2,3.3,2.5,6,6,6,6,4,1008.7,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,21.7,21.4,21.1,21.1,17.9,0.0,2.5,39.0,0.0,0.5
de47c6b1,2,6.0,11.1,4.9,4.9,4.1,2.7,2.5,1.0,0.7,1.0,11.0,10.1,5.8,3.3,5.8,6,5,2,5,7,16.6,15.8,13.4,14.8,14.9,7.2,5.4,2.2,1.8,2.4,7,5,2,2,3,1015.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-2.7,8.0,-1.1,-2.0,-3.1,0.0,0.0,0.0,0.0,0.0
df1973aa,1,17.8,16.8,16.6,17.8,13.9,2.5,1.8,1.1,1.6,0.6,13.7,11.0,7.5,9.4,5.7,6,6,6,6,6,25.7,24.5,24.6,26.1,21.3,8.7,6.0,2.6,5.5,2.0,4,6,6,6,4,1001.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,13.4,11.1,11.9,14.7,7.8,5.5,12.0,23.0,6.0,23.5
df431396,2,26.7,26.2,24.8,26.5,21.6,3.0,2.4,1.1,1.6,0.6,12.9,10.8,8.4,7.2,5.8,6,4,6,6,0,33.2,33.8,32.4,33.2,27.1,8.7,6.0,2.9,4.4,1.7,6,4,6,6,4,1009.0,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,21.9,20.2,20.9,22.7,17.4,0.0,0.0,1.5,0.0,0.5
df74e6ff,2,4.3,2.7,2.8,3.8,0.3,1.7,2.5,0.9,0.9,0.8,6.7,12.4,4.7,3.9,6.8,6,2,2,5,5,10.8,6.8,9.2,9.5,6.1,4.9,7.6,1.7,2.4,2.6,6,2,0,5,5,1018.0,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,0.0,-2.4,-1.0,0.8,-3.7,0.0,0.0,0.0,0.0,0.0
df90e782,2,24.7,24.7,23.1,24.5,20.7,1.8,2.0,1.0,1.6,0.6,9.5,9.0,6.4,7.9,4.7,6,6,6,6,2,32.5,32.7,30.7,33.1,28.7,6.0,4.3,2.4,4.7,1.8,4,4,6,6,4,1014.2,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,18.9,19.0,17.8,18.4,15.5,0.0,0.0,0.0,0.0,0.0
e006f639,2,14.3,11.4,12.4,15.5,11.3,3.4,4.4,0.9,2.1,1.5,17.1,15.3,8.6,9.8,9.6,7,2,6,2,3,22.0,19.4,20.3,23.9,17.7,11.3,9.6,3.7,5.5,4.6,7,2,6,6,3,1000.5,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,5.7,3.7,3.8,7.5,1.3,4.5,2.5,13.5,2.5,10.5
e024a7c1,2,29.0,27.8,25.5,29.2,23.9,2.3,1.5,1.1,1.4,0.9,11.9,8.1,5.3,6.7,7.1,3,2,6,6,7,37.3,36.0,35.0,38.8,32.9,7.5,5.6,2.2,3.2,2.7,3,2,6,6,3,1004.8,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,22.2,20.7,20.4,21.8,17.8,0.0,0.0,0.0,0.0,0.0
e364c659,1,22.2,20.1,20.5,22.5,19.0,1.7,1.3,0.3,0.8,0.5,6.6,4.9,3.1,2.7,5.9,6,1,2,6,4,24.5,22.9,22.4,25.1,23.0,3.9,3.1,1.1,1.9,1.8,6,1,6,2,5,1007.5,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,20.2,18.9,19.1,20.7,16.8,13.0,26.5,25.5,2.0,4.5
e36f39b6,2,3.8,3.1,4.0,3.8,0.9,1.9,2.5,1.3,1.2,0.7,10.2,12.0,6.9,7.1,7.7,6,6,6,6,3,14.4,14.3,12.6,14.4,12.2,7.2,6.3,3.2,4.3,2.1,6,6,6,6,3,1027.5,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-4.5,-6.5,-2.5,-4.1,-6.9,0.0,0.0,0.0,0.0,0.0
e403a6a2,2,6.4,6.4,4.5,7.3,2.5,3.5,2.7,1.1,1.7,1.3,16.1,13.3,8.0,10.7,8.9,7,5,6,6,3,13.8,14.6,12.4,15.8,9.7,10.7,6.8,3.8,5.9,4.1,6,6,6,6,3,1008.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,0.7,-0.4,-0.9,0.9,-2.4,1.5,0.0,4.5,3.5,5.0
