Region,date,avg.temp,max.temp,min.temp,precipitation,avg.wind.speed,max.wind.speed,max.wind.speed.dir,max.inst.wind.speed,max.inst.wind.speed.dir,min.atmos.pressure
E,c03a525c,21.9,25.2,20.5,61,1.2,2.8,S,9.7,S,
E,52791d04,22.1,26.6,19.5,62.5,1.1,3.3,SE,11,S,
E,383ab176,22.7,30.1,17.6,0,0.6,1.8,NW,4.3,NW,
E,6dd9945a,22.6,30,17.8,0,0.6,2,S,5,S,
E,a38cb0ef,22.3,28.9,18.9,1.5,0.7,2,N,4.9,N,
E,6d98ac43,21.4,25.8,17.6,1.5,0.5,2,S,5.8,SE,
E,4e1f0b16,19.4,26.2,14.1,0.5,0.8,2.7,NW,6.9,NW,
E,f717b5bb,18.2,26.7,13,0,0.8,2.2,S,5.9,S,
E,422be7a4,18.1,25.1,12,28,0.7,2.9,N,7.5,NW,
E,be5e0fa5,19.4,24.5,17.1,22.5,0.6,2.9,N,8.9,SW,
E,16b21254,19.7,25.7,16.2,1.5,0.5,1.9,S,4.8,SW,
E,fb6091b4,19.6,26.6,15.4,0,0.6,2.4,SW,6,SW,
E,ae83b498,19.8,27,14.7,0,0.7,2.4,NW,5.6,NW,
E,e946c269,19.7,24.1,16.5,11,0.3,1.4,N,2.9,S,
E,52ac45cd,21,29.1,15.2,0,0.7,1.6,S,4,S,
E,f30044f2,22,29.6,15.8,1.5,0.6,1.9,S,3.4,SW,
E,c91a4454,22.9,29.8,19,2.5,0.6,2,NW,4.8,SW,
E,f932675d,18.3,24.5,13.5,0,0.5,2.6,S,6.4,S,
E,2843832e,20,27.2,15.2,0,0.8,2.5,SW,5.7,S,
E,575ffeaf,20.5,28.5,15.5,0,0.8,2.6,S,5.3,S,
E,17e30a70,20.5,26.7,16.3,2.5,0.5,2.3,S,4.6,S,
E,9ffa8fb5,15.5,23.6,9.5,1,0.6,1.8,S,4.7,S,
E,bc7d28e0,16.8,22.9,12.5,0,0.5,1.6,S,3.9,SW,
E,ac2a3587,15.4,23.3,10.6,0.5,0.8,2.5,S,5.2,S,
E,39defb5d,15.8,21.2,12.2,0,0.5,1.5,NW,3.8,NW,
E,01947c8e,17.6,25.2,11.5,0,0.6,2,S,4.9,SE,
E,0c5da78e,18.6,25.2,13.9,0,0.6,2.5,S,6.7,S,
E,89557bbe,17.6,25,13.2,0,0.5,2,S,4.3,SE,
E,28f97a81,17.9,24.3,14,0,0.5,2.1,SW,4.7,SW,
E,12e37a27,16.8,23.2,12.5,0,0.7,1.8,S,6.6,S,
E,014cfe7b,16.2,19.1,12.4,32,1.1,2.9,NW,11.2,NW,
E,ccfd0ff3,15.4,19.5,10.5,3,0.7,2.9,N,7.1,N,
E,31476521,12.7,19.5,6.9,0,0.7,2,S,6.4,W,
E,c05a75d2,13.9,22.8,7.1,0,0.6,2.1,SW,3.4,S,
E,b0d20f22,17.6,23,13.5,7.5,0.4,1.7,SW,3.5,S,
E,e4fea8dd,16.8,17.7,14.5,121,0.9,4,NW,14.3,W,
E,4ca7e723,13.5,16.3,11.2,3,0.3,1.1,S,2.5,W,
E,4a8350f9,12.6,17.8,8.5,0,0.7,2.7,S,6.8,S,
E,ab93a519,12.5,16.8,7.1,1,0.4,1.4,SW,2.4,W,
E,85153a6f,15.4,20.3,11.8,0,0.6,2,S,3.2,S,
E,f59d409f,13,16.9,10.4,27,0.4,1.8,W,5,S,
E,77407c47,10.8,17.1,7.1,0,0.6,2.6,N,5.7,S,
E,36330a4b,10.4,16.8,6.6,0,0.7,2.4,NW,6,N,
E,ae1a0e74,9.3,11.3,5.6,15,0.3,1.1,NW,2.2,N,
E,56d39989,8.4,16.7,3.4,0,0.7,2.2,S,6.9,NW,
E,4e055d8d,7.9,16.5,2.9,0.5,0.8,2.2,S,3.8,N,
E,3f42a5ae,7.4,18.8,0.3,0,0.9,3.1,NW,7.1,N,
E,6aa18082,7.9,17.3,1.5,0,0.8,2,S,4.3,W,
E,3bf8b132,6.1,15.3,-1,0,0.8,2.6,S,4.2,S,
E,ec0fc621,4.7,14.6,-1.4,0,1,2.4,S,4.1,SW,
E,4da3c71e,4.8,17.1,-1.7,0,0.9,2.2,S,4.6,NE,
E,9f5c7c99,5.6,14.9,0.6,0,0.9,2.6,S,4.6,SW,
E,1993cdc7,5.4,14.8,-0.6,0,0.8,2.5,S,6.1,SE,
E,9d549324,7,12.4,3,9.5,0.9,2.7,NW,8.3,E,
E,bf91079b,6.5,11,-0.8,21,1.6,4.5,W,11.8,N,
E,7f2e48d8,5,13.5,-1,0,1.1,3.2,NW,8.6,W,
E,add1f35f,11.7,17,5.6,42,1.1,3.7,N,9.9,NW,
E,2b1e4201,2.3,10.1,-3.2,0,1.1,3.5,W,10.4,SW,
E,afd91ce2,0.9,10.3,-4.7,0,0.8,2.7,S,4.1,S,
E,0fba9f0e,5.2,8.3,-1.5,21,0.4,1.4,NW,2.9,N,
E,dab39d12,10.3,18.2,4.5,0,0.7,1.7,S,4.7,SW,
E,0d44ea01,10.3,20.7,4.9,0,1,4,NW,8.3,NW,
E,170e414a,5.9,7,4.3,5.5,0.2,1,S,1.9,S,
E,a2321355,8.4,14.1,5.1,4,0.6,1.6,NW,4.6,SW,
E,c5f1facd,2.8,6.5,-1.3,1,0.9,2.9,S,5.6,S,
E,bf8d0273,-0.1,6.6,-4.3,0,0.8,2.2,S,4.9,NW,
E,3a85de43,3.6,11.7,-1.4,0,0.7,2.4,NW,5.7,NW,
E,a8c6911b,7.8,12.2,2.7,66,0.9,4.2,NW,11.3,NW,
E,3c69c7ea,1.9,6.5,-3,0,1.3,4.1,W,10.5,W,
E,e86629c2,0.4,5.3,-4,0,1.2,3.8,NW,11.7,N,
E,cbde7ac2,0.3,4.7,-3.6,0,1.1,3.8,W,11.2,N,
E,1921c145,1,4.2,-1.6,0,0.4,1.7,N,5,W,
E,2418bbb9,0.4,7.8,-4.3,0,0.8,2.7,S,5.8,NW,
E,e81b9239,5.5,13.8,1,0,0.7,1.9,SW,6.3,SW,
E,2a45b45b,0.3,8.4,-4.8,0,0.6,1.5,NW,4.2,N,
E,ba567c76,2,8.9,-4,0,1.6,4.3,NW,12.2,W,
E,62c2b712,0.1,7.2,-3,0,0.8,3.1,S,5.1,S,
E,3721923e,2.5,11.1,-3.2,0,0.9,2.6,SW,5.7,SE,
E,b03d0c95,7.4,11.1,2.7,15.5,0.4,1.9,S,4.8,S,
E,da961dff,3.4,7.7,-1.8,0,1.5,3.5,NW,9.9,N,
E,cddd8e97,0.9,4.7,-1.8,17,0.5,2.1,W,4.6,NW,
E,df74e6ff,0.3,6.1,-3.7,0,0.8,2.6,SE,6.8,SE,
E,fcccb5ff,0.6,7.9,-4.2,0,0.6,1.8,NW,4.4,SE,
E,28c35bd7,3,8.4,0,12.5,0.4,2,NW,4,W,
E,92e6bf80,-0.9,5.1,-5.1,0,1.4,3.5,W,9.1,NW,
E,6d0c5227,-0.4,6.8,-6.6,0,0.7,1.9,S,3.9,S,
E,0950be19,2.7,5.8,0.1,22,0.4,1.6,N,3.1,N,
E,38330892,2.6,8.1,-5.2,0,1.5,4.6,NW,11.7,NW,
E,0a13c426,-0.8,6.1,-5.3,0,0.9,2.7,NW,8.3,N,
E,3fc5dba9,-2.2,1.5,-6.9,0,1.1,3.2,NW,8.6,NW,
E,0de5171d,0.2,5.1,-5,13.5,0.3,1,NW,2.4,N,
E,0fb5e0f8,5.6,9.9,1.9,38,2.1,6.9,NW,18.7,W,
E,2ecec8be,3,7.2,-0.8,0,1.6,4.2,NW,10.2,W,
E,37deaee4,0.6,7.6,-3.5,0,0.7,2.2,NW,6.5,NW,
E,2f014a6d,-0.3,7.4,-4.4,0,0.8,2.5,NW,6.4,NW,
E,05fe6250,0.4,5.5,-3.6,0,0.7,1.8,NW,4.2,SW,
E,458b92c8,1.6,6.6,-2.1,1.5,1.8,3.8,NW,9.7,NW,
E,29381b85,0.6,8.1,-5,1,0.6,2.5,S,6.1,S,
E,30287ddf,0,4,-4,2.5,1.3,3.2,SE,8.1,SE,
E,d364229a,-0.1,4.8,-5.3,0,1.7,4.4,NW,11.7,NW,
E,f99b0aa7,0.2,8.4,-6.6,0,0.7,2.3,N,6.3,S,
E,b9eefa3f,3.6,8.6,1.1,38,0.5,1.6,NW,3.4,NW,
E,cc4d1528,1.6,8,-2.5,0,0.4,1.6,S,3.4,S,
E,d492f1a1,0.7,5.7,-1.3,2.5,0.3,1.7,SE,2.9,SE,
E,fe6dd99c,0.2,3.5,-1.2,8,0.3,2,W,4.7,W,
E,fc3d2e79,2.2,6.6,-0.9,5,0.5,1.7,SE,3.9,SE,
E,daaa2eed,5.2,9.7,2.2,0.5,0.8,2.7,NW,9.8,W,
E,c3ba48b7,1,5.7,-2.2,0,1.2,4.4,W,11.5,W,
E,03c9eecc,-1.1,4.9,-6.1,0,1.4,3.4,N,9,W,
E,aee35c1d,0.8,7.6,-5,0,1.1,4.6,NW,11.4,N,
E,361ff143,0.2,7.9,-5,0,1,3.7,NW,8.9,W,
E,db40b30a,-2.1,2.2,-6.2,0,1.7,4.9,NW,12.7,N,
E,043f3df7,-5.6,-1.5,-10.6,0,1.9,4.6,NW,12.5,NW,
E,c39f2713,-2.6,4.8,-10.7,0,0.7,2.5,S,8.6,SW,
E,eb30885b,-0.2,6.1,-4.4,0,1.1,4.1,NW,9.6,NW,
E,3e04840e,-3.4,1.7,-8.7,0,1.4,3.4,NW,9,NW,
E,0c2448ba,-0.9,8.4,-6.7,0,1,2.4,SW,6,SW,
E,a10efa6b,6.8,14.3,0.3,43.5,1.2,4.6,NW,10.8,NW,
E,39f25735,3.1,10.5,-1,1,0.7,3,NW,7.6,N,
E,48388f9f,2.3,8.6,-3.4,1,1.7,4.5,NW,10,NW,
E,c261ecf9,-1.1,7.1,-7.2,0,0.8,1.9,SW,4.4,SW,
E,f041204d,1.9,11.3,-5,0,0.8,2,SW,5,W,
E,75c43dd4,4.3,8.4,0.1,39,1.4,5.5,NW,14.3,NW,
E,c5973fc2,2.2,11.4,-4.6,0,1,3.5,NW,8.9,NW,
E,f7b7f376,3.3,6.2,-1.9,9.5,0.4,1.6,NW,3.2,NW,
E,18b846da,-0.4,7.3,-7.3,0,0.8,2.5,SW,7.2,S,
E,d27a88b3,5.5,13,-0.3,0,0.6,3.1,SW,5.9,SW,
E,3f25cafa,6.3,11.3,-1.2,0,1.1,3.2,NW,9,NW,
E,a589e0d1,0,2.7,-2.8,1,2.1,5.6,NW,15.6,NE,
E,97a95cf5,1.5,9.9,-3.8,0,1.3,3.1,SW,7.6,NW,
E,7af61ebc,2.3,11.9,-5.7,0,0.7,2.2,SW,6.6,NW,
E,a61695e7,0.4,2.2,-0.7,31.5,0.2,0.8,SE,1.8,SE,
E,876dbda1,4.9,14.3,-1.1,0,0.8,1.8,SE,4,SE,
E,ec28e7d7,3.3,13.5,-3.4,0,1.1,3.1,NW,8,SW,
E,1c0ef479,-1.1,3.9,-4.5,0.5,1.6,4.9,NW,13.4,N,
E,f151b630,0.3,7.2,-8.1,0,1.2,5.9,NW,11.3,NW,
E,2db13d6b,3.8,10.4,-1.5,2,1.4,4,NW,10.6,N,
E,51f7fd6b,2.6,10.8,-2.4,0.5,2.2,4.8,NW,15.2,NW,
E,21f24632,5,14,-3,0,1.4,4,NW,13.4,NW,
E,7cfe066d,0.2,5.2,-3.8,0,1.7,5.2,W,13.1,W,
E,64219274,7.5,18.1,-2,0,1,3.5,NW,7.6,NW,
E,559e5b66,12.7,18.1,4.4,21.5,0.7,3.1,S,6,SE,
E,59f673cf,5.3,8.5,2.5,2,0.4,1.6,NW,5.2,NW,
E,8d274208,8.7,11.8,6.3,28,0.4,2.1,NW,6.2,W,
E,94372452,5.2,10.3,-1.7,0,2.1,4.9,NW,14.5,NW,
E,bc988b1a,4.4,13.7,-3.8,0,0.9,2.6,NW,9.2,NW,
E,178b6823,6.1,13.7,-1,0,1.1,3.1,NW,9.1,N,
E,c8f4964e,4.3,11.5,-2.1,0,1.5,4,NW,8.8,NW,
E,d1e4f014,4.8,14.1,-3,0,1.1,4.1,S,7.8,SW,
E,f94b5f5c,6.9,15.2,-1.5,0,1.3,3.5,NW,7.9,NW,
E,1f901d6e,6,14.1,-1.5,0,1.5,4.2,NW,9.2,NW,
E,9a1500f7,4,11.1,-2.2,0,1.6,3.4,NW,9.1,NW,
E,82cae47e,3.6,11.9,-4.1,0,1,2.7,SW,7.1,SE,
E,1866ce55,4.2,11.9,-1,0,1.2,3.4,W,9.6,W,
E,43533ec2,9.5,18.6,1,0,1.2,3.8,NW,8.5,S,
E,72ecf7d0,7,11.8,4.9,78.5,1.2,4.3,NW,12.5,W,
E,66706800,9.8,14.4,5.4,25.5,0.8,2,SE,5.8,W,
E,7eaf8c89,8,13.8,2.9,0,1,3.8,NW,8.7,W,
E,67bfead3,4,8.6,-1.9,0,1.8,4.6,NW,11.8,NW,
E,e403a6a2,2.5,9.7,-2.4,5,1.3,4.1,NW,8.9,NW,
E,23a3bc46,4.9,13.3,-2.7,0,1,2.9,S,7.2,N,
E,226c3e95,8.2,14.8,1.9,0,1.4,4.6,NW,10.1,NW,
E,0ac391dd,6.5,13.3,0.6,0,1.4,4.3,NW,10.6,NW,
E,893f4696,11.7,21,3.4,0,1.1,3.1,NW,6.7,SW,
E,65af860c,12.3,21.3,3.2,0,1.2,4,NW,9,NW,
E,88f0c445,16.9,27.7,6.5,0,1.2,3,NW,7.6,SW,
E,67ff0179,14.9,23.4,8.1,0,1,3.3,NW,8,N,
E,21b3d099,14,21.4,9.6,9.5,0.5,2.4,NW,5.4,W,
E,ccec92d0,16.4,24.5,10.3,0,1.1,3.3,SW,7.1,SW,
E,207c524a,11.5,14.7,6.6,27,0.7,2.3,N,7.4,W,
E,cd231003,9.3,18,3,0,1.2,2.8,S,6.1,S,
E,222cd53f,10.5,20.3,1.8,0,1,3,S,8.1,SW,
E,6b8da2a9,9.8,14.1,4.2,3,0.5,2.8,NW,5.3,NW,
E,871d6233,13.9,23.1,5.3,0,1.1,3.3,NW,9.1,S,
E,aa147815,13.2,23.3,3.5,0,1.1,2.6,NW,8.2,N,
E,474b3a5c,13.4,22.1,6.1,0,0.8,3.1,NW,7.4,NW,
E,97e8ca5e,16,22.9,11.8,38,0.6,2.4,S,6.4,S,
E,9627488d,11.9,16.9,7.1,0,0.8,2.3,NW,7.1,SW,
E,7b780ac4,13.5,23.6,5.7,0,0.8,2.7,S,7.2,S,
E,9477cff8,14.5,21.9,9.2,0,0.8,2.6,NW,6.2,SW,
E,d23b1e18,15.1,23.3,9.6,0,0.8,2.5,SW,6.4,S,
E,d3f49ccb,15.7,21,12.6,2,0.5,2.4,SW,5.8,S,
E,c4195b2a,12.3,16.9,8.7,1,0.4,1.4,S,2.8,S,
E,dcc6bfa3,15.2,19.8,10.5,1.5,0.4,1.6,S,3.5,S,
E,f639979e,17.5,24.7,11.9,1,0.9,2.7,S,7.2,N,
E,98dae936,16.8,26.3,10.7,0,0.8,2.3,SW,6.1,SE,
E,81ca8f6c,18.8,28.4,10.7,0,0.9,3.1,NW,8,N,
E,b3ea43d8,17.1,25.5,11.2,0,0.9,3,SW,7,S,
E,f39fb340,17.5,26.3,9.8,0,0.9,2.3,S,6.5,S,
E,d2e49b06,18.1,26.5,10.6,0,0.8,3,S,6,S,
E,7fcec8f7,19.1,20.9,17.3,54,0.5,3.5,NW,9.8,NW,
E,137d41ba,19.9,22.2,17.5,72.5,1.2,4.6,NW,14.4,NW,
E,2e81f3f1,14.1,16.6,12.6,80.5,0.2,1,SW,2.2,S,
E,379195ab,16.4,23.9,10.9,0,0.8,2.6,S,6.8,S,
E,05b1591f,15.5,20,13.5,4,0.5,2.3,S,4.4,S,
E,6b5227b7,19.2,25.9,16.2,3.5,0.5,1.5,SW,4,W,
E,724241ed,20.2,27.4,16.9,9.5,0.6,2.2,S,6.1,S,
E,6a9da564,21.2,26,15.8,9.5,1,3.1,NW,10.4,NW,
E,40628d59,18.9,26.8,12.8,0.5,0.6,2.1,N,5.9,NW,
E,209c3389,17.5,21.2,13.9,179.5,1.2,4.2,N,12.1,NW,
E,ffe3bd74,19.4,22.6,15.2,49,1.1,4,N,10.1,N,
E,ba306932,19.4,20.9,17.9,200.5,1.7,3.8,N,13.9,NW,
E,2f7195ff,19.5,22.9,16.8,22,0.9,2.8,N,8.4,N,
E,f00e1b02,20.9,23,17.6,87.5,1.5,3.2,N,9.5,NW,
E,b3e40f1c,19.6,26.9,14.8,0.5,0.9,2.7,NW,7.3,W,
E,9b4ba054,16.3,20.1,14.6,49.5,0.6,2.1,SW,5.3,SE,
E,03b70d0a,18,20.1,15.4,83.5,1.4,4.2,N,13.1,NE,
E,eee84f43,17.2,20.1,14.5,4.5,0.3,1,N,3.8,S,
E,3197c1be,18.7,26,14,0,0.5,2.4,NW,7.2,NW,
E,b412dc27,17.9,20.3,15.9,27,0.4,1.8,S,2.8,S,
E,9cbd736f,19.6,25.9,16.5,21.5,0.4,1.6,NW,4.6,NE,
E,0c6b73f5,21.7,29.4,16.4,11.5,0.6,2.7,S,6.4,SW,
E,cbcb6911,21.9,28.5,18.5,8,0.7,2.5,S,6.2,SW,
E,e364c659,19,23,16.8,4.5,0.5,1.8,SE,5.9,S,
E,7b986b07,19.7,25.3,16.4,35,0.5,1.7,NW,5.1,S,
E,96c7294e,19.5,21.7,18.2,67,0.4,1.8,N,4.9,NE,
E,cc3dba2a,19.5,23,16.3,14,0.7,3.1,N,7.8,N,
E,e4921562,20.8,22.9,18.4,16.5,1,3.3,NW,8.4,N,
E,364a31e5,21.8,29,17.7,0,0.6,2,SW,6.4,S,
E,5e556052,21,26.9,15.6,7.5,0.6,2.2,NW,6.8,SW,
E,812a9e3f,21.1,27.1,17.2,13,0.6,2.5,S,7,S,
E,1b86b414,22.6,30.5,16.7,0,0.7,2.1,S,6.5,SW,
E,6b830f4d,21.8,28.9,16.5,0,0.7,2.1,SE,5.7,S,
E,5a3cc65f,22,28.8,17.2,0,0.6,2.2,SE,5.3,S,
E,7b47ee19,22.1,28.7,17.4,0,0.6,2.3,NW,5.2,NW,
E,51b8c624,22.5,30.8,17.5,0,0.5,2.1,N,4.5,NW,
E,e7d274fa,22.9,30,17.9,0,0.6,2.1,S,4,S,
E,0a8d36b3,22.8,29.1,18.6,0,0.7,2.3,N,7.3,N,
E,d66dbde8,22.1,28.4,17.4,0,0.8,2.7,SW,6.6,SW,
E,90211c98,23.5,31.4,16.7,0,1,3.2,NW,7.5,W,
E,e024a7c1,23.9,32.9,17.8,0,0.9,2.7,NW,7.1,W,
E,0d7be588,23.8,33.2,17.1,0,0.9,3,NW,7.6,W,
E,872286ee,22.8,30.8,16.9,0,0.6,2.5,SW,5.6,S,
E,9ffd12f7,23,31.9,18.3,0,0.6,2.7,SW,5.6,NW,
E,ae42dbe5,19.8,27.6,15.5,0.5,0.5,1.8,S,4.9,SW,
E,e80e7a95,22.1,28.7,16,0,0.7,2.3,SW,6,SW,
E,75548385,22.8,29.9,18.7,0,0.6,1.8,SW,4.7,S,
E,a9b408de,22.4,29.5,18.5,0,0.6,2.3,S,6.4,S,
E,8f23084a,23.6,30.6,17.8,0,0.8,2.9,SW,6.6,S,
E,a5dc2077,22.6,30.9,18.6,0,0.7,2.5,NW,6.7,SW,
E,2bf7f244,23.1,29.8,19.4,0.5,0.7,2.2,S,5.3,SW,
E,332816cd,21.4,27.9,17.7,1,0.6,2.2,N,4.4,SW,
E,2a387097,22.2,31.1,17.4,0,0.6,2,S,8.8,S,
E,2c01217f,21.5,29.8,16.5,2.5,0.6,2,S,5.5,SW,
E,34dec5f6,21.8,28.2,19.1,5.5,0.5,2.1,S,5.3,S,
E,2dcea3ac,20.5,23.5,19.4,43.5,1,2.3,SE,7.4,S,
E,a0505ac8,19,23.7,16.7,13.5,0.3,1.3,SW,3.4,S,
E,2223946a,18.1,26.2,12.4,0,0.8,2.6,S,6.2,N,
E,a7a689f3,16.6,23.3,12,0,0.5,1.6,S,4.3,SW,
E,a6690b20,20.1,25.5,16.2,4,0.7,2.1,NW,4.7,S,
E,8ec6a468,21.4,23.8,18,6,1.3,2.8,N,12,N,
E,d87f3cc5,14.3,20.2,11.6,3.5,0.7,2.2,S,4.1,SW,
E,f11f115e,16.5,21.9,13.4,0,0.6,2.2,SW,5.2,S,
E,5a0cf267,17.2,24.5,14,0,0.7,2.8,S,4.8,S,
E,c7560b77,17.6,23.3,14.5,0,0.5,2.2,SW,5.5,S,
E,f6e9c265,13.5,22.1,8,0,0.8,2.8,S,5.9,S,
E,17dea885,13.8,19.7,8.7,0,0.4,2,S,3.6,S,
E,ec87fa76,13.6,21.7,7.7,0,0.6,2.4,SW,4.9,S,
E,00173aec,14.3,21.1,9,4.5,0.5,1.9,SW,3.6,W,
E,062e6b04,15.6,19.9,12.9,0,0.4,1.8,S,3,S,
E,eb71294d,14.2,20.4,6.9,1.5,0.7,2.4,NW,7.7,N,
E,07e1e9d7,10.6,18.2,4.7,0,0.7,2.1,S,4.4,S,
E,8a7f10b3,11.9,13.8,10.7,61.5,0.3,1.7,S,4.1,SE,
E,66efd029,15.6,23.3,10.8,0,0.6,1.9,NW,4.8,S,
E,60d681c1,11.9,18.8,6.2,0,0.7,2.3,S,4.5,S,
E,61190312,8.6,10.7,7.5,25,0.3,1.3,W,3.4,W,
E,1f0f34f7,7.4,15.8,2.4,0.5,0.9,2.9,S,6.7,S,
E,f5a6a585,7,11.8,2,0.5,1.4,3.8,NW,10.7,NW,
E,18f9e7cc,5.5,13.2,-0.3,0,1.1,3.2,NW,9,N,
E,adfeed55,7.7,16.8,2.1,0,0.8,2.7,NW,6.4,NW,
E,40a1af1c,5,13.9,-0.2,0,0.7,1.9,NW,6,NW,
E,a1a1e7ca,4.2,15,-2,0,0.9,2.9,S,4.8,S,
E,b97e0343,5.8,16.1,-1.3,0,0.7,3.1,NW,7.7,N,
E,93812b7e,9.7,12.8,4.4,22,0.4,2.4,N,7.3,N,
E,d3f4dbe6,8.7,14.4,2.7,6,1.1,3.8,W,8.5,N,
E,bf4752ab,3.1,10.1,-1.2,0,1.1,3.4,NW,8.9,W,
E,a65734f1,3.8,14.2,-2.7,0,0.8,2.5,S,5.7,SW,
E,9477f845,10.5,14.6,3.4,43.5,0.4,1.1,NW,3,NW,
E,126d015a,9,16.1,1.5,0,1.1,5.1,W,10.6,W,
E,3316291c,4.1,10.6,-1.4,0,1.1,3.4,NW,9.1,N,
E,2a064f46,2.5,9.9,-2.1,0,1,3.4,NW,8.9,NW,
E,34e0fa27,5.1,17.1,-0.2,0,1,3,S,7,S,
E,2df09c7d,6.5,15.4,-1.8,0,0.7,2.5,S,5.7,N,
E,1fd050c9,7.8,17.3,1.3,0,0.8,2,W,4.8,SW,
E,4b394f11,12.4,17.4,8.7,2,0.4,1.7,N,3.7,N,
E,5229294b,13.2,16,8.7,48,1.1,3.8,NW,14.8,N,
E,55dffa70,6.5,15.5,1.5,0,0.8,2.9,NW,7.1,W,
E,3200d46e,4.1,9.3,-2.6,8,1.5,3.4,NW,11.8,NW,
E,1497d4fa,1.3,8.1,-2.8,0,0.7,2,SW,5.3,S,
E,1fde1c0d,2.5,10.3,-2.7,0,0.5,1.3,SE,3.6,SE,
E,3771b345,3.1,12.1,-1.3,0,0.9,3.3,NW,9.7,NW,
E,42d25c52,3.8,12.1,-1.7,0,0.8,3.8,NW,8.6,N,
E,de47c6b1,4.1,14.9,-3.1,0,1,2.4,NW,5.8,W,
E,f6e869f9,5,10.8,-1.8,0,1.4,3.6,NW,10.2,NE,
E,ce8327e5,2.8,13.8,-3.1,0,1,3,NW,6.2,W,
E,9479b481,3.7,11.3,-1.9,0,0.8,2.8,NW,7,NW,
E,c975f4de,-2.5,-0.9,-4.6,1.5,2.4,4.4,NW,14.2,NW,
E,160a7a23,-4,-2.4,-7.5,3.5,1.3,3.8,NW,9.5,W,
E,f905cf8f,-2.6,3.9,-10.2,0,1,2.8,W,8.5,NW,
E,69d3cf15,-4.3,3.1,-10.2,0,1,2.9,NW,8.1,NW,
E,ec56d28c,-2.9,5,-8.3,0,0.7,3.3,NW,6.7,S,
E,fe2a1385,0.4,8.6,-5.9,0,0.7,2.1,SW,6.4,S,
E,d685bccd,1.3,7.3,-2.4,4.5,0.8,2.5,SE,6,SE,
E,045d984a,1.4,9.4,-4.7,0,0.6,1.8,NW,4,N,
E,8f3301dd,-4.9,-0.5,-8.4,4.5,1.4,4,NW,10.9,SW,
E,d784836e,-4.7,-1.6,-9.8,2,1.6,3.7,NW,10.3,W,
E,45c7cc36,-3.6,0.4,-9,0,1.3,3.7,W,10.5,SW,
E,5522943d,-4.2,0.9,-8.3,0,0.7,3.2,NW,8.2,W,
E,482285fd,-1.5,4.5,-7.1,0,0.9,3.5,NW,9,SW,
E,d00b81c2,-4.2,-1.5,-8,2,1.7,5.3,NW,13.9,N,
E,1c128f24,-7.8,-4.8,-10.9,0,1.8,4.5,NW,11.8,W,
E,bdbe8e1b,-7.2,-1,-12.6,0.5,0.7,2.7,NW,7.7,NE,
E,9fc95fc8,-4.2,0.5,-10.1,0,0.7,3.4,NW,8.6,W,
E,7720c939,-1.5,7.3,-7.5,0,0.8,2.4,NW,6.8,N,
E,12ebcf1c,-3.9,0,-8.3,1.5,1.4,3.4,NW,11.4,NW,
E,a7d79d03,-3.9,-0.6,-10.2,0.5,2.1,4.8,NW,13.9,NW,
E,f3fb3afc,-5.8,3.3,-12.9,0,0.6,1.7,S,3.1,S,
E,097fbcd6,2.2,9.3,-3.5,0.5,0.8,2.7,NW,7.6,W,
E,17a24b01,2,3.9,1,19.5,0.2,1,SW,2.8,W,
E,42416e2d,1.9,4.5,0.7,15.5,0.1,0.9,NW,1.9,NW,
E,c69a9de8,-4,-1,-8.9,0,1.9,4.2,NW,12,NW,
E,b0ce4adc,-2.2,3.7,-7,0,1.1,3.4,NW,8.1,W,
E,6adfdf3c,-2,1,-4.3,0,1.9,4.8,NW,13.5,W,
E,cae43418,1.8,7.6,-3.4,0.5,1.8,4.2,NW,10.5,W,
E,f5810561,-1.6,7.1,-9.5,0,1.3,4.3,NW,10.7,NW,
E,2ef020bc,1.7,10.2,-3.2,0,0.5,1.7,SW,3.9,NW,
E,7452db10,5.2,8.5,2.1,26,1.4,5.6,NW,14.7,NW,
E,e6119448,-1,2.3,-3.9,2,2.4,5.3,NW,16.6,W,
E,b4d1cb3e,-4.2,-2,-8.4,4,1.9,5,NW,11.2,N,
E,2afaaccf,-6.4,-3.1,-10,0.5,1.3,3.5,NW,9.5,W,
E,cbea592f,1.4,9.8,-6.9,0,1.1,3,NW,7.7,NW,
E,a17d1728,5.5,14.2,-0.7,0,1.5,4.6,NW,12.5,NW,
E,1b9187a8,5.3,15,-1,0,1.1,4.3,N,8.1,N,
E,41337c04,-0.7,9.5,-8.6,0,0.7,2.7,SW,6.7,SW,
E,81b06c2a,-0.9,7.4,-5.7,0,0.9,3,S,6.2,S,
E,e36f39b6,0.9,12.2,-6.9,0,0.7,2.1,NW,7.7,NW,
E,9127e3a8,5.8,14.6,-2.3,0.5,0.7,2.6,NW,6.4,S,
E,c4c4c684,6.1,12,-1.9,36.5,0.8,2.5,NW,7,E,
E,e4946d69,3.8,9.2,0,0,0.6,2.1,S,6.1,SW,
E,53bc7ded,4.4,10.7,-0.4,19,0.4,1.4,SE,3.5,NE,
E,9b05a1d1,7.6,15.9,2.1,1.5,0.6,2.4,NW,6.1,W,
E,64ef4c76,3.3,6.8,0.2,1.5,0.5,2,SW,5.2,S,
E,34633953,4.3,11.1,-1.5,0,0.6,3.7,NW,7.6,N,
E,2ae2f18f,3.5,12.8,-3.5,0,0.9,3.4,S,8.1,SW,
